,name,lat,lng,category,mode,dist,time
311,Taco Bell,39.9218238,-75.187855,restaurant,bicycle,1.74,14.42
312,Hard Rock Cafe,39.9521211,-75.15962270000001,restaurant,bicycle,1.77,14.22
313,Little Caesars Pizza,39.92198,-75.187386,restaurant,bicycle,1.65,13.57
314,Erawan Thai Cuisine,39.951795000000004,-75.17819490000002,restaurant,bicycle,0.76,6.08
315,Paradiso Restaurant,39.9293325,-75.16395829999998,restaurant,bicycle,1.66,14.37
316,Coventry Deli,39.953289,-75.17364479999998,restaurant,bicycle,1.01,8.1
317,Mixto Restaurante,39.945192,-75.16105999999998,restaurant,bicycle,1.32,10.17
318,Di Bruno Bros.,39.9513713,-75.1700434,restaurant,bicycle,1.15,8.75
319,Shula's Steak House,39.956841,-75.16759700000001,restaurant,bicycle,1.59,12.78
320,Wawa,39.9510359,-75.19900159999997,restaurant,bicycle,1.63,12.63
321,Audrey Claire,39.94828370000001,-75.17455199999998,restaurant,bicycle,0.7,6.1
322,Pho Ha,39.93443679999999,-75.15416189999998,restaurant,bicycle,1.62,13.87
323,Tria Cafe Rittenhouse,39.95094810000001,-75.1704175,restaurant,bicycle,1.07,8.68
324,Kite & Key,39.960356,-75.169675,restaurant,bicycle,1.67,13.78
325,Subway,39.951329799999996,-75.17767719999998,restaurant,bicycle,0.7,5.73
326,Smiths Restaurant & Bar,39.9522612,-75.17173939999998,restaurant,bicycle,1.07,9.25
327,Au Bon Pain,39.9482231,-75.1963792,restaurant,bicycle,1.62,12.65
328,Tattooed Mom,39.941875700000004,-75.1518313,restaurant,bicycle,1.7,12.72
329,Tria Cafe Wash West,39.9466238,-75.16091390000003,restaurant,bicycle,1.49,12.37
330,Marathon Grill,39.9529865,-75.1712941,restaurant,bicycle,1.17,9.07
331,Asian Palace Restaurant,39.9183372,-75.18104919999998,restaurant,bicycle,1.77,14.85
332,El Rey,39.9522506,-75.17402890000002,restaurant,bicycle,0.93,7.18
333,Starbucks,39.954724,-75.16668899999998,restaurant,bicycle,1.56,12.07
334,Green Eggs Café,39.948235600000004,-75.16242129999998,restaurant,bicycle,1.42,11.15
335,Ishkabibble's,39.9416636,-75.14879789999998,restaurant,bicycle,1.86,13.95
336,South Philly Bar & Grill,39.93341539999999,-75.1588527,restaurant,bicycle,1.59,13.85
337,Mamma Maria Ristorante Italiano,39.92914849999999,-75.16416600000002,restaurant,bicycle,1.65,13.88
338,Fado Irish Pub,39.9483519,-75.16634470000002,restaurant,bicycle,1.18,9.2
339,Stateside,39.9301971,-75.163146,restaurant,bicycle,1.6,13.65
340,XIX (Nineteen) Restaurant,39.9490956,-75.16476759999998,restaurant,bicycle,1.44,11.3
341,Lorenzo and Sons Pizza,39.9415831,-75.1478374,restaurant,bicycle,1.92,14.32
342,Black N Brew,39.93027779999999,-75.16277779999999,restaurant,bicycle,1.6,13.82
343,Pietro's Italian,39.9499611,-75.17002219999998,restaurant,bicycle,1.02,9.08
344,Oriental Chinese Restaurant,39.9279936,-75.1692692,restaurant,bicycle,1.56,12.9
345,The Black Sheep Pub & Restaurant,39.9484223,-75.1692901,restaurant,bicycle,1.01,9.13
346,Pearl of East,39.91865900000001,-75.18240909999999,restaurant,bicycle,1.67,13.95
347,Field House,39.95283149999999,-75.15896740000002,restaurant,bicycle,1.88,14.4
348,Fat Tuesday,39.94187529999999,-75.15025130000002,restaurant,bicycle,1.79,13.42
349,Villa di Roma,39.937943,-75.1582166,restaurant,bicycle,1.23,11.58
350,Wawa,39.9623542,-75.1730244,restaurant,bicycle,1.58,12.87
351,Tequilas Restaurant / Bar,39.94848700000001,-75.16805099999998,restaurant,bicycle,1.09,8.78
352,Dunkin',39.9531857,-75.193533,restaurant,bicycle,1.56,12.42
353,Ani's Pizza & Grill,39.9248929,-75.18282359999998,restaurant,bicycle,1.34,11.7
354,Drinker's Pub,39.952105700000004,-75.17207259999998,restaurant,bicycle,1.06,8.9
355,Entree BYOB,39.944008000000004,-75.169139,restaurant,bicycle,0.77,5.65
356,Honey's Sit 'N Eat,39.94519469999999,-75.1770879,restaurant,bicycle,0.35,3.42
357,Mama's Vegetarian,39.9526891,-75.17347939999998,restaurant,bicycle,1.0,8.03
358,Mediterranio pizza,39.92561180000001,-75.1684246,restaurant,bicycle,1.74,14.78
359,Friday Saturday Sunday,39.94893560000001,-75.17597590000003,restaurant,bicycle,0.72,6.47
360,Barclay Prime,39.9484864,-75.1707607,restaurant,bicycle,0.91,8.17
361,Domino's Pizza,39.96224779999999,-75.1729739,restaurant,bicycle,1.58,12.9
362,Estia Restaurant,39.948459,-75.16525519999998,restaurant,bicycle,1.24,9.6
363,Oyster House,39.950330799999996,-75.1666036,restaurant,bicycle,1.28,11.28
364,Doma Japanese Restaurant,39.96036400000001,-75.1692333,restaurant,bicycle,1.7,13.93
365,Asia on the Parkway,39.95585199999999,-75.16828799999998,restaurant,bicycle,1.62,12.87
366,Day by Day,39.95164060000001,-75.17568159999998,restaurant,bicycle,0.92,7.2
367,Pete's Famous Pizza,39.9563495,-75.17474190000001,restaurant,bicycle,1.12,10.35
368,Dante & Luigi's,39.94006419999999,-75.1594444,restaurant,bicycle,1.18,10.63
369,Slice,39.93465459999999,-75.16053749999998,restaurant,bicycle,1.38,11.95
370,Good Day Eatery & Specialty Sandwiches,39.95363270000001,-75.1695319,restaurant,bicycle,1.31,11.0
371,Twenty Manning Grill,39.948613,-75.17403399999998,restaurant,bicycle,0.72,6.18
372,Mercato BYOB,39.9465,-75.161765,restaurant,bicycle,1.35,11.65
373,H. Smith Shop,39.93591710000001,-75.1783978,entertainment,pedestrian,0.52,14.35
374,Alere LLC,39.9422114,-75.17460919999998,entertainment,pedestrian,0.24,6.92
375,Talismanik,39.94477930000001,-75.1801309,entertainment,pedestrian,0.31,8.72
376,Art & The Ageless Gardens,39.946351299999996,-75.181901,entertainment,pedestrian,0.49,13.35
377,C R Ettinger Studio,39.94541419999999,-75.17912820000002,entertainment,pedestrian,0.29,8.13
378,Queen Memorial Library,39.93788970000001,-75.18127390000002,entertainment,pedestrian,0.4,11.05
379,The Rosenbach,39.9473109,-75.1750386,entertainment,pedestrian,0.5,13.75
380,The Rosenbach,39.9473109,-75.1750386,entertainment,pedestrian,0.5,13.75
381,Chew Playground,39.938280000000006,-75.17387269999998,entertainment,pedestrian,0.47,13.02
382,Marian Anderson Recreation Center,39.9418979,-75.17149090000002,entertainment,pedestrian,0.39,10.85
383,Julian Abele Park,39.94088430000001,-75.1792676,entertainment,pedestrian,0.12,3.47
384,Philadelphia's Magic Gardens,39.942712799999995,-75.1593122,entertainment,bicycle,1.32,10.0
385,The Print Center,39.9481309,-75.1685605,entertainment,bicycle,1.11,8.82
386,The University of the Arts,39.945881299999996,-75.16526640000002,entertainment,bicycle,1.12,8.63
387,Thom Duffy Fine Art,39.92228660000001,-75.1809493,entertainment,bicycle,1.47,12.8
388,PHI Yard,39.936135799999995,-75.20054520000002,entertainment,bicycle,1.48,11.9
389,Art Studio: Melanie Miller,39.94686979999999,-75.1671697,entertainment,bicycle,1.05,10.02
390,H. Smith Shop,39.93591710000001,-75.1783978,entertainment,bicycle,0.56,6.05
391,Eyes Gallery,39.941576,-75.149363,entertainment,bicycle,1.84,13.73
392,"DAVID ROCCO GALLERY, LLC",39.9475922,-75.15852799999998,entertainment,bicycle,1.62,13.0
393,Hahn Gallery,39.96660079999999,-75.17794049999998,entertainment,bicycle,1.91,14.9
394,Esther Klein Gallery,39.95580560000001,-75.19458409999999,entertainment,bicycle,1.79,13.77
395,Collectible Art Gallery,39.952112400000004,-75.17526600000002,entertainment,bicycle,0.88,6.97
396,Alere LLC,39.9422114,-75.17460919999998,entertainment,bicycle,0.61,4.97
397,Goldie Paley Gallery,39.95727029999999,-75.1719562,entertainment,bicycle,1.35,10.85
398,The Plastic Club,39.94718320000001,-75.16156059999999,entertainment,bicycle,1.49,11.53
399,Jim Loewer Glass,39.938875900000006,-75.1639665,entertainment,bicycle,1.03,9.27
400,Justin Images Photography Gallery,39.95232180000001,-75.17330279999999,entertainment,bicycle,0.98,7.7
401,Jed Williams Studio,39.9413677,-75.15304139999998,entertainment,bicycle,1.6,13.07
402,Rosenwald-Wolf Gallery,39.94594269999999,-75.1647778,entertainment,bicycle,1.13,8.7
403,Talismanik,39.94477930000001,-75.1801309,entertainment,bicycle,0.31,2.88
404,Mangel Art Gallery,39.9531865,-75.1749671,entertainment,bicycle,0.94,7.67
405,Fotto Star Gallery,39.95163270000001,-75.15574509999998,entertainment,bicycle,1.98,14.87
406,David David Gallery,39.9480512,-75.17126400000002,entertainment,bicycle,0.87,7.07
407,Wendy's Frame Shop,39.930325599999996,-75.16862549999998,entertainment,bicycle,1.39,11.58
408,FrameWorks Studio & Gallery,39.95091199999999,-75.175961,entertainment,bicycle,0.73,7.67
409,Foundation For Self Taught,39.95264960000001,-75.1690393,entertainment,bicycle,1.25,9.6
410,MATCHBOX PHILLY | GLASS GALLERY & SMOKESHOP,39.9423329,-75.153646,entertainment,bicycle,1.6,12.05
411,Art Around Gallery,39.952296200000006,-75.1739587,entertainment,bicycle,0.93,7.2
412,RACSO Gallery,39.9545628,-75.1668505,entertainment,bicycle,1.53,12.57
413,Plays and Players Gallery,39.9467876,-75.17038240000002,entertainment,bicycle,0.86,6.95
414,Custom Frame Shop / deVecchis Gallery,39.941560700000004,-75.14943319999998,entertainment,bicycle,1.83,13.72
415,Art Gallery,39.9326511,-75.1599203,entertainment,bicycle,1.61,14.03
416,ART @t Bridge Club of Center City,39.9495926,-75.16852,entertainment,bicycle,1.1,8.8
417,Mary Nomecos,39.94667099999999,-75.183089,entertainment,bicycle,0.59,4.92
418,John Formicola Fine Arts,39.9371264,-75.1558378,entertainment,bicycle,1.43,12.45
419,Art & The Ageless Gardens,39.946351299999996,-75.181901,entertainment,bicycle,0.55,4.65
420,Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.89,7.32
421,Heavy Bubble HQ,39.9388907,-75.16379529999998,entertainment,bicycle,1.0,9.23
422,Works On Paper,39.949915000000004,-75.1680362,entertainment,bicycle,1.22,9.62
423,Kelly Wallace,39.944759399999995,-75.1602001,entertainment,bicycle,1.38,10.95
424,C R Ettinger Studio,39.94541419999999,-75.17912820000002,entertainment,bicycle,0.29,3.42
425,Project Joy Studio,39.938924,-75.1637497,entertainment,bicycle,1.0,9.23
426,Da Vinci Art Alliance,39.938847700000004,-75.15495990000002,entertainment,bicycle,1.34,11.8
427,Brooke Lanier Fine Art,39.937725,-75.150222,entertainment,bicycle,1.61,14.97
428,Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,bicycle,0.57,4.68
429,Pageant: Soloveev,39.9413221,-75.1527823,entertainment,bicycle,1.6,13.05
430,Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,bicycle,0.57,4.68
431,Light Box Arts,39.950216499999996,-75.16919890000001,entertainment,bicycle,1.14,9.22
432,Sol Mednick Gallery,39.94902310000001,-75.1639486,entertainment,bicycle,1.41,12.38
433,The Galleries At Moore,39.9572925,-75.172217,entertainment,bicycle,1.34,10.77
434,Dolan Maxwell Inc,39.94880339999999,-75.1757586,entertainment,bicycle,0.73,6.82
435,Collectible Art & Frames,39.9521823,-75.17523659999998,entertainment,bicycle,0.86,6.75
436,Philadelphia Visionary Arts Gallery,39.93868320000001,-75.14990490000002,entertainment,bicycle,1.69,14.77
437,Studio Associates,39.9467295,-75.1700578,entertainment,bicycle,0.93,7.55
438,Brandywine Workshop,39.9420671,-75.16617579999998,entertainment,bicycle,0.99,7.6
439,Time Food,39.94027699999999,-75.14967759999998,entertainment,bicycle,1.94,14.62
440,New Image Art & Frame,39.95225749999999,-75.17330489999998,entertainment,bicycle,0.97,7.67
441,Vintage Photography,39.95230079999999,-75.17043009999998,entertainment,bicycle,1.15,9.02
442,Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,1.23,9.62
443,The SPACE Art Gallery,39.94002099999999,-75.15582640000002,entertainment,bicycle,1.56,12.87
444,Liberty Art & Framing,39.9508314,-75.1738984,entertainment,bicycle,0.87,7.18
445,Giovinetti Studios,39.94128920000001,-75.15035350000002,entertainment,bicycle,1.84,14.03
446,Dupree Gallery,39.940982399999996,-75.1523605,entertainment,bicycle,1.62,12.83
447,Partners and Son,39.9414667,-75.15261129999998,entertainment,bicycle,1.72,12.9
448,Alexander Calder Stabile Sculpture,39.95577189999999,-75.16728859999998,entertainment,bicycle,1.67,12.82
449,B Square Gallery,39.94207309999999,-75.15725040000002,entertainment,bicycle,1.38,10.97
450,Schwarz Gallery,39.951614000000006,-75.17066700000002,entertainment,bicycle,1.11,8.48
451,The Center For Emerging Visual Artists,39.9486558,-75.1707729,entertainment,bicycle,0.91,7.5
452,Ray Arts Gallery,39.9505578,-75.17077009999998,entertainment,bicycle,1.04,8.42
453,Millennium Art Gallery Inc.,39.949036,-75.163516,entertainment,bicycle,1.43,12.67
454,Susan Hagen,39.951799,-75.16948959999998,entertainment,bicycle,1.2,10.65
455,"B and K Arts, LLC",39.9442664,-75.16864129999998,entertainment,bicycle,0.8,6.07
456,M Finkel & Daughter,39.94461919999999,-75.1581188,entertainment,bicycle,1.48,11.35
457,Freiman Stoltzfus Gallery Philadelphia,39.94471770000001,-75.1596677,entertainment,bicycle,1.37,10.75
458,Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,1.23,9.62
459,Freiman Stoltzfus Gallery Philadelphia,39.94471770000001,-75.1596677,entertainment,bicycle,1.37,10.75
460,Troyka Fine Arts Gallery,39.945256799999996,-75.16369240000002,entertainment,bicycle,1.18,9.13
461,Rebecca O'Leary Art Advisory,39.948414899999996,-75.16504239999998,entertainment,bicycle,1.25,9.67
462,Kapp Kapp,39.94573169999999,-75.162735,entertainment,bicycle,1.25,9.88
463,Lucky Strike Philadelphia,39.950366700000004,-75.16324200000003,entertainment,bicycle,1.56,11.88
464,Pep Bowl,39.935473200000004,-75.16777090000002,entertainment,bicycle,1.03,9.12
465,Otto E. Albrecht Music Library,39.95264079999999,-75.19357590000001,entertainment,bicycle,1.53,11.63
466,Historical Society of Pennsylvania,39.94778699999999,-75.16273199999998,entertainment,bicycle,1.38,10.68
467,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
468,Robert Dunning Dripps Library,39.94996789999999,-75.1930038,entertainment,bicycle,1.3,10.13
469,Medical Library,39.9455612,-75.1555765,entertainment,bicycle,1.7,14.48
470,Annenberg School for Communication Library,39.9529215,-75.1955936,entertainment,bicycle,1.64,12.47
471,Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,1.56,14.12
472,Biomedical Library,39.9495032,-75.19594839999998,entertainment,bicycle,1.57,12.25
473,Medical Library,39.9455612,-75.1555765,entertainment,bicycle,1.7,14.48
474,Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,1.56,14.12
475,Drexel University Libraries,39.95529500000001,-75.1898635,entertainment,bicycle,1.54,11.87
476,National Federation-Abstrctng,39.949423900000006,-75.16690320000002,entertainment,bicycle,1.21,11.12
477,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
478,South Philadelphia Library,39.92914330000001,-75.16908269999998,entertainment,bicycle,1.43,12.17
479,Business Resource and Innovation Center at the Free Library of Philadelphia,39.9592686,-75.17071640000002,entertainment,bicycle,1.53,14.05
480,Brogan James M,39.95267070000001,-75.16821329999998,entertainment,bicycle,1.34,10.25
481,Scott Memorial Library at Thomas Jefferson University,39.94830169999999,-75.1581321,entertainment,bicycle,1.7,14.77
482,Charles Santore Library,39.9370777,-75.15531329999997,entertainment,bicycle,1.39,12.12
483,Queen Memorial Library,39.93788970000001,-75.18127390000002,entertainment,bicycle,0.5,5.52
484,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
485,SPB Library,39.929183200000004,-75.1692882,entertainment,bicycle,1.42,12.1
486,Albert M. Greenfield Library,39.9458792,-75.1645352,entertainment,bicycle,1.17,9.18
487,Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,1.56,14.12
488,Library Co of Philadelphia,39.947810200000006,-75.16311850000002,entertainment,bicycle,1.39,10.95
489,Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,1.56,14.12
490,Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.87,14.28
491,Aids Library,39.9479863,-75.16188009999998,entertainment,bicycle,1.42,11.03
492,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
493,Van Pelt Library,39.95272360000001,-75.1940023,entertainment,bicycle,1.56,11.82
494,Charles Santore Library,39.9370777,-75.15531329999997,entertainment,bicycle,1.39,12.12
495,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
496,Rare Book & Manuscript Library,39.9526438,-75.1936932,entertainment,bicycle,1.54,11.68
497,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
498,Music Library and Ormandy Center,39.952593,-75.1935678,entertainment,bicycle,1.56,13.17
499,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
500,Education Commons,39.950463899999995,-75.1892797,entertainment,bicycle,1.84,13.75
501,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
502,Nursing History Center,39.94906059999999,-75.1959494,entertainment,bicycle,1.57,12.3
503,Hoyle Fickler Herschel-Mathes,39.9525474,-75.16735209999999,entertainment,bicycle,1.38,10.45
504,Philadelphia City Institute,39.9494607,-75.17327449999998,entertainment,bicycle,0.81,6.58
505,Fisher Fine Arts Library,39.95161069999999,-75.1927695,entertainment,bicycle,1.38,12.47
506,Scott Memorial Library at Thomas Jefferson University,39.948341000000006,-75.15825699999998,entertainment,bicycle,1.7,14.7
507,Veterinary School Library,39.9499783,-75.20008929999999,entertainment,bicycle,1.73,14.37
508,Chemistry Library,39.950738,-75.19219,entertainment,bicycle,1.29,10.8
509,Museum Library,39.9492597,-75.19132950000002,entertainment,bicycle,1.18,9.18
510,Lippincott Wharton Sch Library,39.95262319999999,-75.193484,entertainment,bicycle,1.53,12.4
511,Monell Chemical Senses Center,39.95585820000001,-75.193179,entertainment,bicycle,1.76,13.65
512,Parkway Central Library,39.95956470000001,-75.17104450000002,entertainment,bicycle,1.61,14.13
513,Learning Lab,39.94950120000001,-75.1733449,entertainment,bicycle,0.97,8.28
514,Math Physics Astronomy Library,39.95211,-75.18979809999998,entertainment,bicycle,1.37,10.45
515,Philadelphia Law Library,39.9523277,-75.16354319999998,entertainment,bicycle,1.54,12.58
516,Biddle Law Library,39.9538891,-75.1930904,entertainment,bicycle,1.58,13.85
517,Associated Library Services,39.95400220000001,-75.1702608,entertainment,bicycle,1.3,10.28
518,Pepper Hamilton Law Library,39.9557518,-75.1700194,entertainment,bicycle,1.41,11.17
519,"Vincent R. McGuinness, Jr.",39.95265879999999,-75.1682021,entertainment,bicycle,1.34,10.25
520,Central Childrens Department,39.959548999999996,-75.17158719999998,entertainment,bicycle,1.5,13.2
521,Jenkins Law Library,39.9536091,-75.17012079999998,entertainment,bicycle,1.26,9.82
522,National Railway Historic Society,39.955909999999996,-75.17308969999998,entertainment,bicycle,1.26,10.27
523,Philadelphia Historical Library,39.954706200000004,-75.16361850000001,entertainment,bicycle,1.69,14.45
524,Newspaper and Microfilm Department,39.95947570000001,-75.1714782,entertainment,bicycle,1.49,13.1
525,Field Teen Center,39.95983629999999,-75.1714415,entertainment,bicycle,1.54,13.53
526,Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,1.56,14.12
527,Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,1.51,13.57
528,Drexel University Hahnemann Library,39.95715209999999,-75.163426,entertainment,bicycle,1.83,14.57
529,Magee Rehab Hospital Learning Library,39.95677050000001,-75.165439,entertainment,bicycle,1.7,13.02
530,Ewell Sale Stewart Library and Archives,39.95681099999999,-75.171015,entertainment,bicycle,1.46,11.78
531,Philadelphia Museum of Art,39.9655697,-75.18096609999998,entertainment,bicycle,1.82,14.38
532,The Franklin Institute,39.9582109,-75.17313469999998,entertainment,bicycle,1.28,10.52
533,Philadelphia's Magic Gardens,39.942712799999995,-75.1593122,entertainment,bicycle,1.32,10.0
534,The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,bicycle,0.87,6.77
535,Institute of Contemporary Art,39.95406870000001,-75.1947096,entertainment,bicycle,1.67,12.67
536,Historical Society of Pennsylvania,39.94778699999999,-75.16273199999998,entertainment,bicycle,1.38,10.68
537,The Rosenbach,39.9473109,-75.1750386,entertainment,bicycle,0.61,5.02
538,History of Italian Immigration Museum,39.926829999999995,-75.167289,entertainment,bicycle,1.74,14.63
539,Rodin Museum,39.9619232,-75.17395789999998,entertainment,bicycle,1.49,12.88
540,University of Pennsylvania Museum Casting Program,39.9493114,-75.1915254,entertainment,bicycle,1.18,9.22
541,The Academy of Natural Sciences of Drexel University,39.9571169,-75.1710701,entertainment,bicycle,1.44,11.65
542,Mario Lanza Institute,39.9373929,-75.155521,entertainment,bicycle,1.37,11.98
543,Rocky Balboa's 2nd House,39.922906,-75.18079300000002,entertainment,bicycle,1.43,12.52
544,Barnes Foundation,39.960643299999994,-75.17280749999998,entertainment,bicycle,1.63,13.73
545,Penn Museum,39.94923920000001,-75.191367,entertainment,bicycle,1.18,9.18
546,Liberty Bell,39.925160999999996,-75.17146009999998,entertainment,bicycle,1.68,13.87
547,Ennovance Capital LLC,39.949553,-75.166917,entertainment,bicycle,1.38,10.95
548,The Print Center,39.9481309,-75.1685605,entertainment,bicycle,1.11,8.82
549,Saint Thomas Aquinas Church,39.93023499999999,-75.1739183,entertainment,bicycle,1.19,10.38
550,Masonic Temple,39.95348010000001,-75.1630651,entertainment,bicycle,1.71,13.12
551,Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.89,7.32
552,South Philadelphia Peace Garden,39.93679040000001,-75.18911740000001,entertainment,bicycle,0.9,8.47
553,Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.87,14.28
554,Wells Fargo Museum,39.94968929999999,-75.1639465,entertainment,bicycle,1.39,10.63
555,Tornado Village,39.9501278,-75.20222059999998,entertainment,bicycle,1.88,14.42
556,Masonic Library & Museum-Pa,39.953619399999994,-75.1625712,entertainment,bicycle,1.76,13.83
557,Figmago,39.941842,-75.15664799999998,entertainment,bicycle,1.39,11.07
558,Septa Transit Museum,39.9518251,-75.16051390000001,entertainment,bicycle,1.72,13.13
559,Romanian Museum & Gallery,39.94719110000001,-75.1683656,entertainment,bicycle,0.98,7.75
560,Mural,39.951145600000004,-75.17762929999998,entertainment,bicycle,0.68,5.48
561,BMW Welt,39.9464855,-75.16396970000002,entertainment,bicycle,1.22,9.43
562,St. Kyle of KEK Statue,39.9495623,-75.1718321,entertainment,bicycle,0.91,7.47
563,Museum Network Inc,39.9515436,-75.16583609999998,entertainment,bicycle,1.58,11.97
564,Rocki,39.96438060000001,-75.1795812,entertainment,bicycle,1.77,13.82
565,Rodin Museum Property,39.960926,-75.1739089,entertainment,bicycle,1.49,12.9
566,Barnes Foundation Gate House,39.9601671,-75.1718449,entertainment,bicycle,1.54,12.72
567,Grumman Lunar Module,39.958022,-75.1735521,entertainment,bicycle,1.28,10.52
568,Pennsylvania Academy of the Fine Arts - PAFA,39.95559859999999,-75.1631457,entertainment,bicycle,1.88,14.33
569,Train Factory,39.95813890000001,-75.17262579999998,entertainment,bicycle,1.38,10.95
570,Liberty Bell,39.9525839,-75.1652215,entertainment,bicycle,1.49,11.22
571,Fotto Star Gallery,39.95163270000001,-75.15574509999998,entertainment,bicycle,1.98,14.87
572,Franklin Field,39.950215899999996,-75.19010920000002,entertainment,bicycle,1.15,8.82
573,The Palestra,39.9513911,-75.1887032,entertainment,bicycle,1.76,13.18
574,Meiklejohn Stadium,39.94399660000001,-75.194052,entertainment,bicycle,1.76,13.33
575,Philadelphia's Magic Gardens,39.942712799999995,-75.1593122,entertainment,bicycle,1.32,10.0
576,Philadelphia Museum of Art,39.9655697,-75.18096609999998,entertainment,bicycle,1.82,14.38
577,The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,bicycle,0.87,6.77
578,The Franklin Institute,39.9582109,-75.17313469999998,entertainment,bicycle,1.28,10.52
579,Institute of Contemporary Art,39.95406870000001,-75.1947096,entertainment,bicycle,1.67,12.67
580,The Rosenbach,39.9473109,-75.1750386,entertainment,bicycle,0.61,5.02
581,Penn Park,39.9500579,-75.1859058,entertainment,bicycle,1.37,13.48
582,Rodin Museum,39.9619232,-75.17395789999998,entertainment,bicycle,1.49,12.88
583,The Academy of Natural Sciences of Drexel University,39.9571169,-75.1710701,entertainment,bicycle,1.44,11.65
584,Rittenhouse Square,39.949481799999994,-75.17188349999998,entertainment,bicycle,0.91,7.48
585,Barnes Foundation,39.960643299999994,-75.17280749999998,entertainment,bicycle,1.63,13.73
586,James G. Kaskey Memorial Park,39.9491655,-75.1983003,entertainment,bicycle,1.73,14.4
587,Penn Museum,39.94923920000001,-75.191367,entertainment,bicycle,1.18,9.18
588,Bardascino Park,39.93779620000001,-75.15991919999998,entertainment,bicycle,1.17,10.4
589,Library Co of Philadelphia,39.947810200000006,-75.16311850000002,entertainment,bicycle,1.39,10.95
590,The Church of the Holy Trinity,39.9502577,-75.17298570000001,entertainment,bicycle,0.95,8.45
591,Chew Playground,39.938280000000006,-75.17387269999998,entertainment,bicycle,0.48,5.2
592,Washington Square,39.94703670000001,-75.15239389999998,entertainment,bicycle,1.94,15.0
593,Cathedral Basilica of Saints Peter and Paul,39.957475099999996,-75.16859649999998,entertainment,bicycle,1.6,12.95
594,Philadelphia Hospitality,39.94946160000001,-75.1645238,entertainment,bicycle,1.44,11.25
595,The Philly Fiat,39.9222519,-75.1820165,entertainment,bicycle,1.43,12.18
596,Mario Lanza Institute,39.9373929,-75.155521,entertainment,bicycle,1.37,11.98
597,The Print Center,39.9481309,-75.1685605,entertainment,bicycle,1.11,8.82
598,Cira Green,39.9526631,-75.1833298,entertainment,bicycle,1.09,8.58
599,The Oval,39.96424879999999,-75.1791318,entertainment,bicycle,1.73,13.8
600,City Hall Visitor Center,39.9512025,-75.16347499999998,entertainment,bicycle,1.5,11.42
601,Walnut Street Dock,39.9518275,-75.1810318,entertainment,bicycle,0.88,9.82
602,Bainbridge Green,39.940735600000004,-75.1501667,entertainment,bicycle,1.97,14.83
603,Capitolo Playground,39.93378999999999,-75.15979899999998,entertainment,bicycle,1.5,14.15
604,Mother Bethel A.M.E. Church,39.9432914,-75.15175409999998,entertainment,bicycle,1.86,14.35
605,Di Silvestro Playground,39.92914069999999,-75.17004250000002,entertainment,bicycle,1.38,11.65
606,Marian Anderson Recreation Center,39.9418979,-75.17149090000002,entertainment,bicycle,0.46,6.52
607,Masonic Temple,39.95348010000001,-75.1630651,entertainment,bicycle,1.71,13.12
608,The Porch at 30th,39.9548726,-75.18206889999998,entertainment,bicycle,1.19,9.78
609,Swann Memorial Fountain,39.957938399999996,-75.170587,entertainment,bicycle,1.45,12.1
610,Markward Playground,39.9480334,-75.18342990000002,entertainment,bicycle,0.67,5.33
611,Shoemaker Green,39.951497700000004,-75.19009140000001,entertainment,bicycle,1.33,10.17
612,Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.89,7.32
613,Train Factory,39.95813890000001,-75.17262579999998,entertainment,bicycle,1.38,10.95
614,Rocky Run START,39.93506419999999,-75.1516194,entertainment,bicycle,1.73,14.85
615,Julian Abele Park,39.94088430000001,-75.1792676,entertainment,bicycle,0.12,3.0
